N M d gamma tmax seed FW_fin_energy FW_fin_opt_gap int_FW_path_energy shortest_path_energy frac_shortest_paths avg_traf_int_paths avg_len_int_paths time avg_len_shortest_path avg_traf_shortest_paths avg_traf_FW avg_traf_int_FW RGAP avg_degen_od_FW identifier num_start_end_pairs misall_traffic_1e-1 misall_traffic_1e-2 misall_traffic_1e-3 misall_traffic_1e-4 misall_traffic_1e-5 sup_paths_od_degen_rtol_1e-2 sup_paths_od_degen_rtol_1e-3 sup_paths_od_degen_rtol_1e-4 sup_paths_od_degen_rtol_1e-5 sup_paths_od_degen_rtol_1e-6 frac_integer_paths_tol_1e-02 frac_integer_paths_tol_1e-03 frac_integer_paths_tol_1e-04 frac_integer_paths_tol_1e-06 frac_integer_paths_tol_0e+00 frac_FW_flow_SP frac_sup_shortest_paths_tol_1e-2 frac_sup_shortest_paths_tol_1e-3 frac_sup_shortest_paths_tol_1e-4 frac_sup_shortest_paths_tol_1e-5 frac_sup_shortest_paths_tol_1e-6
128 1 3.0 2.0 936011 19 1.34289040450e+00 7.4599e-08 6.00000000000e+00 6.000000e+00 1.0000e+00 1.11145e-01 6.00000e+00 2.8811e+02 6.0000e+00 3.1250e-02 5.0115e-02 3.1250e-02 2.7776e-08 2.0000e+00 exp_highM_vartmax_final 1 0 0 0 0 0 231.0 133.0 115.0 107.0 99.0 0.0 0.0 0.0 0.0 0.0 1.11145e-01 0.004329004329004329 0.007518796992481203 0.008695652173913044 0.009345794392523364 0.010101010101010102
64 14904 3.0 2.0 10000 4 4.83829351516e+07 2.1999e+00 4.83837800000e+07 5.034334e+07 9.8329e-01 9.91010e-01 4.42579e+00 3.6508e+02 4.4091e+00 6.8451e+02 6.8709e+02 6.8710e+02 2.2734e-08 2.0000e+00 exp_highM_vartmax_final 3934 0 0 0 2.2271284892523246e-05 2.2271284892523246e-05 1.2028469750889679 1.1535332994407728 1.1520081342145398 1.1517539400101677 1.14489069649212 0.9643048845947396 0.9639023081052066 0.9638352120236178 0.9638352120236178 0.8739264626945786 9.83378e-01 0.9791984409422135 0.9803423148618883 0.9801728520589735 0.9801728520589735 0.9801728520589735
64 294072 3.0 2.0 10000 2 1.85163048630e+10 4.8372e+02 1.85163050720e+10 1.919350e+10 9.8621e-01 9.99610e-01 4.35747e+00 3.8072e+02 4.3436e+00 1.3306e+04 1.3348e+04 1.3348e+04 1.3062e-08 2.0000e+00 exp_highM_vartmax_final 4032 0 0 0 0 0 1.1636904761904763 1.1155753968253967 1.1150793650793651 1.1150793650793651 1.1121031746031746 0.998510568840284 0.9984901656737125 0.9984901656737125 0.9984901656737125 0.9906281454881798 9.86219e-01 0.9758184523809524 0.9789186507936508 0.9790013227513228 0.9790013227513228 0.9799933862433863
64 151579 3.0 2.0 10000 13 5.34609924930e+09 1.2021e+02 5.34609997700e+09 5.587964e+09 9.6971e-01 9.99270e-01 4.50121e+00 3.9839e+02 4.4699e+00 7.0578e+03 7.1073e+03 7.1072e+03 1.1242e-08 2.0000e+00 exp_highM_vartmax_final 4032 0 0 0 0.01311312706771338 5.756219737750978 1.1949404761904763 1.1532738095238095 1.1493055555555556 1.1284722222222223 1.1021825396825398 0.9963583345978004 0.9962659735187592 0.9962329874191016 0.9962329874191016 0.9827944504185936 9.69649e-01 0.9487654320987654 0.9478918650793652 0.9478091931216933 0.9580605158730161 0.9689318783068782
64 56094 3.0 2.0 10000 4 6.82768011380e+08 1.4030e+01 6.82768958000e+08 7.110201e+08 9.8351e-01 9.97692e-01 4.42076e+00 4.1026e+02 4.4043e+00 2.5735e+03 2.5831e+03 2.5831e+03 1.0274e-08 2.0000e+00 exp_highM_vartmax_final 4032 0 0 0 0 0 1.1964285714285714 1.1418650793650793 1.1378968253968254 1.1378968253968254 1.1319444444444444 0.9911755267943095 0.9908011552037651 0.9908011552037651 0.9908011552037651 0.9634007202196313 9.83460e-01 0.9803571428571431 0.982928240740741 0.982928240740741 0.982928240740741 0.982928240740741
64 10700 3.0 2.0 10000 2 2.47348734545e+07 3.8644e-01 2.47355660000e+07 2.571482e+07 9.8262e-01 9.90492e-01 4.37607e+00 3.6919e+02 4.3587e+00 4.8581e+02 4.8783e+02 4.8775e+02 7.8115e-09 2.0000e+00 exp_highM_vartmax_final 3748 0 0 0 0 0 1.1608858057630735 1.1262006403415155 1.1221985058697972 1.1221985058697972 1.119530416221985 0.961588785046729 0.9609345794392523 0.9609345794392523 0.9609345794392523 0.8287850467289719 9.81908e-01 0.9750755958733548 0.9771433653504094 0.9770988971896125 0.9770988971896125 0.9777214514407686
64 14904 3.0 2.0 10000 9 4.47968385251e+07 2.3734e-01 4.47970880000e+07 4.625145e+07 9.8994e-01 9.95924e-01 4.26141e+00 3.5555e+02 4.2513e+00 6.6002e+02 6.6160e+02 6.6158e+02 2.6490e-09 2.0000e+00 exp_highM_vartmax_final 3937 0 0 0 0.00029718402588076664 0.00029718402588076664 1.1000762001524003 1.064516129032258 1.063500127000254 1.062992125984252 1.0609601219202438 0.9841653247450349 0.9839640365002684 0.9836956521739131 0.9836956521739131 0.8905662909286097 9.89819e-01 0.9871475742951487 0.9881889763779528 0.9881889763779528 0.9881889763779528 0.9881889763779528
64 28914 3.0 2.0 10000 13 1.95298870438e+08 6.4642e+00 1.95299387000e+08 2.045564e+08 9.6956e-01 9.96816e-01 4.50740e+00 4.0043e+02 4.4763e+00 1.3482e+03 1.3576e+03 1.3576e+03 1.6550e-08 2.0000e+00 exp_highM_vartmax_final 4031 0 0 3.241974767186512e-08 0.0015868417923628017 0.0015868417923628017 1.1835772761101464 1.0982386504589432 1.0967501860580502 1.0967501860580502 1.0863309352517985 0.9874109427958774 0.9874109427958774 0.9873417721518988 0.9873417721518988 0.9233243411496161 9.69570e-01 0.9512982717274456 0.9700818655420491 0.9700818655420491 0.9700818655420491 0.9711403291160174
128 1 3.0 2.0 936011 11 1.22495955275e+00 6.9583e-08 4.00000000000e+00 4.000000e+00 1.0000e+00 2.38448e-01 4.00000e+00 2.8878e+02 4.0000e+00 2.0833e-02 4.2747e-02 2.0833e-02 2.8402e-08 2.0000e+00 exp_highM_vartmax_final 1 0 0 0 0 0 364.0 160.0 123.0 116.0 88.0 0.0 0.0 0.0 0.0 0.0 2.38448e-01 0.0027472527472527475 0.00625 0.008130081300813009 0.008620689655172414 0.011363636363636364
64 10700 3.0 2.0 10000 6 2.54550847092e+07 7.9557e-01 2.54573450000e+07 2.666896e+07 9.8589e-01 9.87079e-01 4.44720e+00 3.5989e+02 4.4331e+00 4.9410e+02 4.9568e+02 4.9568e+02 1.5627e-08 2.0000e+00 exp_highM_vartmax_final 3768 0 0 0 0.005915636891979049 0.461329210557089 1.231687898089172 1.1709129511677283 1.1664012738853504 1.1632165605095541 1.1568471337579618 0.9489719626168225 0.9482242990654206 0.9481308411214954 0.9479439252336449 0.8180373831775701 9.85834e-01 0.9847841472045293 0.98619957537155 0.9861553432413306 0.9861553432413306 0.9861553432413306
64 78132 3.0 2.0 10000 11 1.35559052566e+09 3.1462e+01 1.35559202000e+09 1.398424e+09 9.8340e-01 9.98343e-01 4.42892e+00 3.9131e+02 4.4123e+00 3.5911e+03 3.6046e+03 3.6046e+03 1.1605e-08 2.0000e+00 exp_highM_vartmax_final 4032 0 0 0 0.009632423597303565 6.671946266323767 1.1775793650793651 1.130952380952381 1.128968253968254 1.1220238095238095 1.1076388888888888 0.9937925561869656 0.9936645676547381 0.9936517688015154 0.9936517688015154 0.9669789586853018 9.83397e-01 0.9828042328042329 0.9840443121693121 0.9840443121693121 0.9840443121693121 0.9838789682539683
64 108826 3.0 2.0 10000 13 2.75662015103e+09 4.4889e+01 2.75662038500e+09 2.880231e+09 9.6948e-01 9.99102e-01 4.50270e+00 4.0345e+02 4.4712e+00 5.0685e+03 5.1043e+03 5.1043e+03 8.1419e-09 2.0000e+00 exp_highM_vartmax_final 4032 0 0 8.527474872593724e-07 0.00048381590122708934 1.062560341784684 1.1904761904761905 1.1081349206349207 1.1046626984126984 1.1026785714285714 1.0992063492063493 0.9964989984011173 0.996416297575947 0.996379541653649 0.996379541653649 0.9795728961828974 9.69465e-01 0.9496004188712522 0.9693452380952381 0.9693452380952381 0.9685185185185184 0.9680224867724866
64 108826 3.0 2.0 10000 11 2.63272252579e+09 4.4995e+01 2.63272289900e+09 2.714910e+09 9.8418e-01 9.98950e-01 4.43140e+00 3.6930e+02 4.4156e+00 5.0055e+03 5.0235e+03 5.0234e+03 8.5454e-09 2.0000e+00 exp_highM_vartmax_final 4032 0 0 0 0.0002224294434609592 0.0002224294434609592 1.1790674603174602 1.130952380952381 1.1279761904761905 1.1279761904761905 1.1056547619047619 0.9956719901494129 0.9955525334019444 0.9955433444213699 0.9955065884990719 0.9790215573484278 9.84166e-01 0.9832175925925928 0.984292328042328 0.9840443121693121 0.9840443121693121 0.9840443121693121
64 20759 3.0 2.0 10000 16 9.68686634562e+07 4.8678e+00 9.68696100000e+07 1.002672e+08 9.8222e-01 9.91792e-01 4.45532e+00 3.9344e+02 4.4375e+00 9.5957e+02 9.6343e+02 9.6342e+02 2.5125e-08 2.0000e+00 exp_highM_vartmax_final 4010 0 0 4.3681263486854534e-07 4.3681263486854534e-07 1.9967244283769396 1.4084788029925186 1.1952618453865336 1.1937655860349128 1.1907730673316708 1.1763092269326683 0.9679175297461342 0.9674839828508117 0.9674358109735537 0.9674358109735537 0.9008141047256611 9.82153e-01 0.9335134386256578 0.982227763923525 0.9826433915211973 0.9829758935993351 0.9825436408977557
64 108826 3.0 2.0 10000 15 2.27266764937e+09 8.2549e+01 2.27266779600e+09 2.349387e+09 9.9371e-01 9.98871e-01 4.21533e+00 3.5294e+02 4.2090e+00 4.7714e+03 4.7785e+03 4.7785e+03 1.8161e-08 2.0000e+00 exp_highM_vartmax_final 4032 0 0 0 0.0012092936955615172 0.0012092936955615172 1.1860119047619047 1.1403769841269842 1.1359126984126984 1.1359126984126984 1.1279761904761905 0.995433076654476 0.9953136199070075 0.9952768639847095 0.9952217301012626 0.9791226361347473 9.93695e-01 0.9937996031746031 0.9937169312169312 0.9937169312169312 0.9937169312169312 0.9937169312169312
128 3 3.0 2.0 865176 4 4.49509340764e+00 1.4158e-07 1.20000000000e+01 1.200000e+01 1.0000e+00 3.91716e-01 4.00000e+00 2.9819e+02 4.0000e+00 6.2500e-02 9.4305e-02 6.2500e-02 1.5748e-08 2.0000e+00 exp_highM_vartmax_final 3 0 0 0 0 0 39.666666666666664 31.666666666666668 31.333333333333332 31.333333333333332 30.0 0.0 0.0 0.0 0.0 0.0 5.36740e-01 0.05088240314046766 0.06431159420289854 0.06491545893719806 0.06491545893719806 0.06603718342848779
64 28914 3.0 2.0 10000 11 1.85563331956e+08 4.0939e+00 1.85564074000e+08 1.911166e+08 9.8323e-01 9.96083e-01 4.42651e+00 4.0031e+02 4.4097e+00 1.3282e+03 1.3332e+03 1.3332e+03 1.1031e-08 2.0000e+00 exp_highM_vartmax_final 4026 0 0 0 0.00043792317692070205 0.00043792317692070205 1.170889220069548 1.1231992051664184 1.120715350223547 1.120715350223547 1.11872826626925 0.983986995918932 0.9839178252749533 0.9838486546309746 0.9837794839869959 0.9281317009061354 9.83317e-01 0.9840205332008611 0.9836893525418116 0.984020533200861 0.984020533200861 0.983772147706574
64 108826 3.0 2.0 10000 1 2.32071591707e+09 8.9753e+00 2.32071721900e+09 2.376650e+09 9.9331e-01 9.99321e-01 4.21360e+00 3.7758e+02 4.2069e+00 4.7690e+03 4.7765e+03 4.7766e+03 1.9337e-09 2.0000e+00 exp_highM_vartmax_final 4032 0 0 0 0.013163420271593016 0.05721945280142095 1.1299603174603174 1.0803571428571428 1.0753968253968254 1.0744047619047619 1.0739087301587302 0.9976292430117802 0.997289250730524 0.997270872769375 0.9972616837888004 0.9805377391432194 9.93326e-01 0.9908234126984127 0.9920634920634921 0.9918154761904762 0.9918154761904762 0.9918154761904762
64 56094 3.0 2.0 10000 0 6.35533018596e+08 1.7887e+01 6.35535245000e+08 6.556995e+08 9.9319e-01 9.97407e-01 4.30133e+00 3.7747e+02 4.2945e+00 2.5093e+03 2.5134e+03 2.5133e+03 1.4073e-08 2.0000e+00 exp_highM_vartmax_final 4032 0 0 3.5251570959481548e-06 3.5251570959481548e-06 3.5251570959481548e-06 1.189484126984127 1.1532738095238095 1.1517857142857142 1.1517857142857142 1.1398809523809523 0.9905337469248048 0.9900524120226762 0.9900167575854815 0.9899811031482868 0.9649160338004065 9.93141e-01 0.9898561507936511 0.9922949735449738 0.9922949735449738 0.9922949735449738 0.9933862433862435
128 2 3.0 2.0 896883 17 3.20873434864e+00 1.6736e-07 1.10000000000e+01 1.100000e+01 1.0000e+00 2.03736e-01 5.50000e+00 3.1066e+02 5.5000e+00 5.7292e-02 9.7180e-02 5.7292e-02 2.6079e-08 2.0000e+00 exp_highM_vartmax_final 2 0 0 0 0 0 61.5 58.0 58.0 58.0 57.5 0.0 0.0 0.0 0.0 0.0 2.03736e-01 0.017083333333333332 0.01815336463223787 0.01815336463223787 0.01815336463223787 0.018405889884763126
64 211128 3.0 2.0 10000 11 9.90119835866e+09 9.4164e+01 9.90120021200e+09 1.021200e+10 9.8441e-01 9.99427e-01 4.42919e+00 3.7566e+02 4.4136e+00 9.7066e+03 9.7409e+03 9.7409e+03 4.7551e-09 2.0000e+00 exp_highM_vartmax_final 4032 0 0 0 0.0008455272893552425 0.0008455272893552425 1.1746031746031746 1.123015873015873 1.1220238095238095 1.1220238095238095 1.1165674603174602 0.9978354363229889 0.9977738623015422 0.9977643893751658 0.9977549164487893 0.9902997233905498 9.84409e-01 0.9833002645502645 0.984292328042328 0.9845403439153438 0.9845403439153438 0.9845403439153438
64 294072 3.0 2.0 10000 15 1.65868470440e+10 5.4478e+02 1.65868472790e+10 1.715095e+10 9.9321e-01 9.99554e-01 4.21537e+00 3.6153e+02 4.2086e+00 1.2892e+04 1.2913e+04 1.2913e+04 1.6422e-08 2.0000e+00 exp_highM_vartmax_final 4032 0 0 0 0.0035171452501073707 0.0035171452501073707 1.1879960317460319 1.1418650793650793 1.1369047619047619 1.1369047619047619 1.1319444444444444 0.9982725318969504 0.9982317255638075 0.9982317255638075 0.9982249245082837 0.9905397317663701 9.93211e-01 0.9942956349206349 0.9934689153439153 0.9933035714285714 0.9933035714285714 0.9933035714285714
64 409600 3.0 2.0 10000 6 3.71013264873e+10 1.9077e+03 3.71013267320e+10 3.872532e+10 9.8715e-01 9.99612e-01 4.43946e+00 3.7632e+02 4.4266e+00 1.8887e+04 1.8942e+04 1.8942e+04 2.5709e-08 2.0000e+00 exp_highM_vartmax_final 4032 0 0 0.0006120596749446939 0.0904065517740014 95.9862114641628 1.2524801587301588 1.1845238095238095 1.1760912698412698 1.1686507936507937 1.1507936507936507 0.998466796875 0.998408203125 0.9984033203125 0.998388671875 0.99429443359375 9.87151e-01 0.9837183484504914 0.9839120370370371 0.9868551587301587 0.9868551587301587 0.9865244708994708
64 108826 3.0 2.0 10000 10 1.97711179587e+09 3.2852e+01 1.97711231400e+09 2.011716e+09 1.0000e+00 9.99055e-01 3.97989e+00 3.5988e+02 3.9799e+00 4.5116e+03 4.5116e+03 4.5116e+03 8.3080e-09 2.0000e+00 exp_highM_vartmax_final 4032 0 0 0 0.005589343582243178 1.321879074707016 1.1999007936507937 1.1180555555555556 1.1111111111111112 1.1086309523809523 1.1046626984126984 0.9962233289838826 0.9961498171392865 0.9961314391781376 0.9961130612169886 0.9801518019590907 1.00000e+00 0.9992559523809523 1.0 1.0 1.0 1.0
64 211128 3.0 2.0 10000 14 9.16052779676e+09 3.7428e+02 9.16052877100e+09 9.446408e+09 9.9008e-01 9.99293e-01 4.34901e+00 3.6822e+02 4.3391e+00 9.5427e+03 9.5645e+03 9.5646e+03 2.0429e-08 2.0000e+00 exp_highM_vartmax_final 4032 0 0 0 0.001809092481459961 0.001809092481459961 1.2341269841269842 1.1711309523809523 1.158234126984127 1.158234126984127 1.152281746031746 0.9972717972035922 0.9971960137925808 0.997177067939828 0.9971297033079459 0.9896650373233299 9.90080e-01 0.9916087962962964 0.9912367724867726 0.9907407407407408 0.9907407407407408 0.9907407407407408
64 294072 3.0 2.0 10000 9 1.73540731382e+10 1.7436e+02 1.73540733310e+10 1.793906e+10 9.8958e-01 9.99771e-01 4.25304e+00 3.8276e+02 4.2426e+00 1.2996e+04 1.3028e+04 1.3028e+04 5.0235e-09 2.0000e+00 exp_highM_vartmax_final 4032 0 0 0 0 0 1.097718253968254 1.0674603174603174 1.0674603174603174 1.0674603174603174 1.0620039682539681 0.999146467531761 0.9991124622541419 0.9991124622541419 0.9991124622541419 0.9908627819037514 9.89592e-01 0.9880125661375662 0.9879298941798942 0.9879298941798942 0.9879298941798942 0.9879298941798942
64 7682 3.0 2.0 10000 16 1.32062566441e+07 8.7823e-01 1.32123390000e+07 1.367923e+07 9.8191e-01 9.77421e-01 4.44246e+00 3.6798e+02 4.4244e+00 3.5404e+02 3.5545e+02 3.5549e+02 3.3250e-08 2.0000e+00 exp_highM_vartmax_final 3437 0 0 0 0.004518928954897036 0.06921389326866331 1.3744544661041607 1.2025021821355835 1.1961012510910678 1.195519348268839 1.185336048879837 0.9308773756834158 0.9299661546472273 0.9284040614423327 0.9243686539963551 0.779614683676126 9.82401e-01 0.9401238159893961 0.9822713606827662 0.9825623120938806 0.9825623120938806 0.9825623120938806
128 2 3.0 2.0 896883 8 3.18868112054e+00 1.3702e-07 1.10000000000e+01 1.100000e+01 1.0000e+00 2.30273e-01 5.50000e+00 2.6160e+02 5.5000e+00 5.7292e-02 9.0837e-02 5.7292e-02 2.1485e-08 2.0000e+00 exp_highM_vartmax_final 2 0 0 0 0 0 110.5 79.0 78.0 70.0 68.5 0.0 0.0 0.0 0.0 0.0 3.05284e-01 0.027338202475147087 0.03168767507002801 0.0326797385620915 0.033591731266149866 0.03522571819425445
128 1 3.0 2.0 936011 17 1.31972919603e+00 8.5199e-08 5.00000000000e+00 5.000000e+00 1.0000e+00 1.75115e-01 5.00000e+00 2.9517e+02 5.0000e+00 2.6042e-02 4.9872e-02 2.6042e-02 3.2279e-08 2.0000e+00 exp_highM_vartmax_final 1 0 0 0 0 0 256.0 141.0 117.0 117.0 111.0 0.0 0.0 0.0 0.0 0.0 1.75115e-01 0.00390625 0.0070921985815602835 0.008547008547008548 0.008547008547008548 0.009009009009009009
64 14904 3.0 2.0 10000 5 4.04300621416e+07 2.0099e+00 4.04313670000e+07 4.152013e+07 9.9940e-01 9.89850e-01 4.13305e+00 3.6335e+02 4.1324e+00 6.4156e+02 6.4166e+02 6.4166e+02 2.4856e-08 2.0000e+00 exp_highM_vartmax_final 3932 0 0 0 0 0.11393588363317192 1.2179552390640895 1.1581892166836216 1.1581892166836216 1.1546286876907426 1.1485249237029502 0.9618223295759528 0.961352657004831 0.961352657004831 0.961352657004831 0.8977455716586151 9.99396e-01 0.9994574432010851 0.9992370295015259 0.9992370295015259 0.9992370295015259 0.9992370295015259
128 1 3.0 2.0 936011 15 9.99084368100e-01 7.0267e-08 2.00000000000e+00 2.000000e+00 1.0000e+00 4.93673e-01 2.00000e+00 2.7883e+02 2.0000e+00 1.0417e-02 3.3920e-02 1.0417e-02 3.5166e-08 2.0000e+00 exp_highM_vartmax_final 1 0 0 0 0 0 243.0 92.0 88.0 88.0 82.0 0.0 0.0 0.0 0.0 0.0 4.93673e-01 0.00411522633744856 0.010869565217391304 0.011363636363636364 0.011363636363636364 0.012195121951219513
128 2 3.0 2.0 896883 11 2.54869716518e+00 1.2015e-07 8.00000000000e+00 8.000000e+00 1.0000e+00 2.65234e-01 4.00000e+00 2.6599e+02 4.0000e+00 4.1667e-02 7.4606e-02 4.1667e-02 2.3571e-08 2.0000e+00 exp_highM_vartmax_final 2 0 0 0 0 0 59.0 41.5 40.5 40.5 35.5 0.0 0.0 0.0 0.0 0.0 2.65234e-01 0.018294573643410854 0.028002699055330635 0.02892857142857143 0.02892857142857143 0.03215579710144927
128 2 3.0 2.0 896883 10 3.01152218025e+00 1.1897e-07 9.00000000000e+00 9.000000e+00 1.0000e+00 2.75486e-01 4.50000e+00 3.1416e+02 4.5000e+00 4.6875e-02 8.6441e-02 4.6875e-02 1.9752e-08 2.0000e+00 exp_highM_vartmax_final 2 0 0 0 0 0 64.5 47.0 44.5 44.5 42.0 0.0 0.0 0.0 0.0 0.0 2.75486e-01 0.015847665847665848 0.02191142191142191 0.02282051282051282 0.02282051282051282 0.02393162393162393
128 1 3.0 2.0 936011 18 1.31125546464e+00 6.3629e-08 6.00000000000e+00 6.000000e+00 1.0000e+00 1.26172e-01 6.00000e+00 2.8833e+02 6.0000e+00 3.1250e-02 4.6707e-02 3.1250e-02 2.4262e-08 2.0000e+00 exp_highM_vartmax_final 1 0 0 0 0 0 297.0 132.0 117.0 105.0 88.0 0.0 0.0 0.0 0.0 0.0 2.39691e-01 0.006734006734006734 0.015151515151515152 0.017094017094017096 0.01904761904761905 0.022727272727272728
128 2 3.0 2.0 896883 15 2.43533411004e+00 1.1891e-07 6.00000000000e+00 6.000000e+00 1.0000e+00 4.08598e-01 3.00000e+00 2.6086e+02 3.0000e+00 3.1250e-02 6.9354e-02 3.1250e-02 2.4414e-08 2.0000e+00 exp_highM_vartmax_final 2 0 0 0 0 0 42.5 34.5 34.5 34.5 34.5 0.0 0.0 0.0 0.0 0.0 4.08598e-01 0.02379619260918253 0.02904040404040404 0.02904040404040404 0.02904040404040404 0.02904040404040404
64 78132 3.0 2.0 10000 14 1.25668869827e+09 2.9557e+01 1.25668940800e+09 1.296211e+09 9.8948e-01 9.97987e-01 4.35304e+00 3.7587e+02 4.3425e+00 3.5343e+03 3.5428e+03 3.5428e+03 1.1760e-08 2.0000e+00 exp_highM_vartmax_final 4032 0 0 0 0.0028566563726269254 5.142863523635153 1.2405753968253967 1.1780753968253967 1.1736111111111112 1.1612103174603174 1.1552579365079365 0.9916807454052117 0.9915911534326525 0.9914503660472022 0.9914503660472022 0.9667997747401833 9.89478e-01 0.9916914682539684 0.9909887566137566 0.9898313492063492 0.9898313492063492 0.9898313492063492
64 78132 3.0 2.0 10000 19 1.25697186342e+09 2.4580e+01 1.25697260900e+09 1.298269e+09 9.9052e-01 9.98393e-01 4.28791e+00 3.7055e+02 4.2784e+00 3.4821e+03 3.4898e+03 3.4898e+03 9.7774e-09 2.0000e+00 exp_highM_vartmax_final 4032 0 0 0 0.0004700899226208813 0.001361026724606877 1.1994047619047619 1.1443452380952381 1.1423611111111112 1.1413690476190477 1.1374007936507937 0.9936005733886244 0.9932806020580556 0.9932038089387191 0.9931782112322736 0.9673629242819843 9.90513e-01 0.9888392857142856 0.9890873015873015 0.9890873015873015 0.9890873015873015 0.989914021164021
128 4 3.0 2.0 837970 3 6.94661288236e+00 2.6874e-07 2.10000000000e+01 2.100000e+01 1.0000e+00 2.44144e-01 5.25000e+00 3.0536e+02 5.2500e+00 1.0938e-01 1.5413e-01 1.0938e-01 1.9344e-08 2.0000e+00 exp_highM_vartmax_final 4 0 0 0 0 0 21.75 19.0 18.75 18.75 18.75 0.0 0.0 0.0 0.0 0.0 2.79196e-01 0.06675824175824176 0.07394179894179893 0.07429792429792428 0.07429792429792428 0.07429792429792428
64 78132 3.0 2.0 10000 13 1.42105879898e+09 1.4620e+01 1.42105923000e+09 1.485458e+09 9.6904e-01 9.98792e-01 4.50276e+00 4.0964e+02 4.4708e+00 3.6387e+03 3.6647e+03 3.6647e+03 5.1439e-09 2.0000e+00 exp_highM_vartmax_final 4032 0 0 0 0.0015215849380336554 0.4105456273158422 1.189484126984127 1.1051587301587302 1.1031746031746033 1.1026785714285714 1.1026785714285714 0.9951364357753545 0.9951236369221318 0.9950340449495725 0.9950340449495725 0.9676444990528849 9.69046e-01 0.9503527336860671 0.9677744708994708 0.9673611111111111 0.967609126984127 0.967609126984127
128 2 3.0 2.0 896883 3 2.91791688136e+00 1.1876e-07 1.20000000000e+01 1.200000e+01 1.0000e+00 1.26479e-01 6.00000e+00 3.2355e+02 6.0000e+00 6.2500e-02 8.9650e-02 6.2500e-02 2.0350e-08 2.0000e+00 exp_highM_vartmax_final 2 0 0 0 0 0 55.0 41.5 37.0 37.0 36.0 0.0 0.0 0.0 0.0 0.0 1.92737e-01 0.02763985435286329 0.03629500580720093 0.04093567251461988 0.04093567251461988 0.041666666666666664
128 1 3.0 2.0 936011 6 1.33228808533e+00 8.9501e-08 6.00000000000e+00 6.000000e+00 1.0000e+00 1.18851e-01 6.00000e+00 2.8614e+02 6.0000e+00 3.1250e-02 4.8697e-02 3.1250e-02 3.3589e-08 2.0000e+00 exp_highM_vartmax_final 1 0 0 0 0 0 248.0 118.0 107.0 107.0 97.0 0.0 0.0 0.0 0.0 0.0 2.37065e-01 0.008064516129032258 0.01694915254237288 0.018691588785046728 0.018691588785046728 0.020618556701030927
64 20759 3.0 2.0 10000 11 9.60090909175e+07 2.0985e+00 9.60094950000e+07 9.895985e+07 9.8304e-01 9.94849e-01 4.43244e+00 3.9164e+02 4.4155e+00 9.5480e+02 9.5849e+02 9.5847e+02 1.0928e-08 2.0000e+00 exp_highM_vartmax_final 4007 0 0 0 7.595129449372813e-05 7.595129449372813e-05 1.1714499625655104 1.1287746443723483 1.1152982281008235 1.1152982281008235 1.1038183179435987 0.9795269521653259 0.9789970615154873 0.9788525458837131 0.978756202129197 0.9079917144371116 9.82964e-01 0.9834456368022627 0.9831128857832128 0.9831128857832128 0.9831128857832128 0.9831128857832128
128 2 3.0 2.0 896883 9 2.88453518186e+00 9.7616e-08 9.00000000000e+00 9.000000e+00 1.0000e+00 2.79834e-01 4.50000e+00 3.0275e+02 4.5000e+00 4.6875e-02 8.2046e-02 4.6875e-02 1.6921e-08 2.0000e+00 exp_highM_vartmax_final 2 0 0 0 0 0 68.5 52.5 52.5 52.5 52.5 0.0 0.0 0.0 0.0 0.0 2.79834e-01 0.017403455284552845 0.02142857142857143 0.02142857142857143 0.02142857142857143 0.02142857142857143
